"","year","state","candidate","party_simplified","candidatevotes","totalvotes"
"2375",2000,"VIRGINIA","BUSH, GEORGE W.","REPUBLICAN",1437490,2739447
"2376",2000,"VIRGINIA","GORE, AL","DEMOCRAT",1217290,2739447
"2377",2000,"VIRGINIA","NADER, RALPH","OTHER",59398,2739447
"2378",2000,"VIRGINIA","BROWNE, HARRY","LIBERTARIAN",15198,2739447
"2379",2000,"VIRGINIA","BUCHANAN, PATRICK """"PAT""""","OTHER",5455,2739447
"2380",2000,"VIRGINIA","","OTHER",2807,2739447
"2381",2000,"VIRGINIA","PHILLIPS, HOWARD","OTHER",1809,2739447
"2382",2000,"WASHINGTON","GORE, AL","DEMOCRAT",1247652,2487433
"2383",2000,"WASHINGTON","BUSH, GEORGE W.","REPUBLICAN",1108864,2487433
"2384",2000,"WASHINGTON","NADER, RALPH","OTHER",103002,2487433
"2385",2000,"WASHINGTON","BROWNE, HARRY","LIBERTARIAN",13135,2487433
"2386",2000,"WASHINGTON","BUCHANAN, PATRICK """"PAT""""","OTHER",7171,2487433
"2387",2000,"WASHINGTON","HAGELIN, JOHN","OTHER",2927,2487433
"2388",2000,"WASHINGTON","PHILLIPS, HOWARD","OTHER",1989,2487433
"2389",2000,"WASHINGTON","MOOREHEAD, MONICA","OTHER",1729,2487433
"2390",2000,"WASHINGTON","MCREYNOLDS, DAVID","OTHER",660,2487433
"2391",2000,"WASHINGTON","HARRIS, JAMES","OTHER",304,2487433
"2392",2000,"WEST VIRGINIA","BUSH, GEORGE W.","REPUBLICAN",336475,648124
"2393",2000,"WEST VIRGINIA","GORE, AL","DEMOCRAT",295497,648124
"2394",2000,"WEST VIRGINIA","NADER, RALPH","OTHER",10680,648124
"2395",2000,"WEST VIRGINIA","BUCHANAN, PATRICK """"PAT""""","OTHER",3169,648124
"2396",2000,"WEST VIRGINIA","BROWNE, HARRY","LIBERTARIAN",1912,648124
"2397",2000,"WEST VIRGINIA","HAGELIN, JOHN","OTHER",367,648124
"2398",2000,"WEST VIRGINIA","","OTHER",24,648124
"2399",2000,"WISCONSIN","GORE, AL","DEMOCRAT",1242987,2598607
"2400",2000,"WISCONSIN","BUSH, GEORGE W.","REPUBLICAN",1237279,2598607
"2401",2000,"WISCONSIN","NADER, RALPH","OTHER",94070,2598607
"2402",2000,"WISCONSIN","","OTHER",13693,2598607
"2403",2000,"WISCONSIN","BROWNE, HARRY","LIBERTARIAN",6640,2598607
"2404",2000,"WISCONSIN","","OTHER",2042,2598607
"2405",2000,"WISCONSIN","SCATTERING","OTHER",1896,2598607
"2406",2000,"WYOMING","BUSH, GEORGE W.","REPUBLICAN",147947,213726
"2407",2000,"WYOMING","GORE, AL","DEMOCRAT",60481,213726
"2408",2000,"WYOMING","BUCHANAN, PATRICK """"PAT""""","OTHER",2724,213726
"2409",2000,"WYOMING","BROWNE, HARRY","LIBERTARIAN",1443,213726
"2410",2000,"WYOMING","PHILLIPS, HOWARD","OTHER",720,213726
"2411",2000,"WYOMING","HAGELIN, JOHN","OTHER",411,213726
"2412",2004,"ALABAMA","BUSH, GEORGE W.","REPUBLICAN",1176394,1883415
"2413",2004,"ALABAMA","KERRY, JOHN","DEMOCRAT",693933,1883415
"2414",2004,"ALABAMA","OTHER","OTHER",12190,1883415
"2415",2004,"ALABAMA","OTHER","OTHER",898,1883415
"2416",2004,"ALASKA","BUSH, GEORGE W.","REPUBLICAN",190889,312598
"2417",2004,"ALASKA","KERRY, JOHN","DEMOCRAT",111025,312598
"2418",2004,"ALASKA","NADER, RALPH","OTHER",5069,312598
"2419",2004,"ALASKA","PEROUTKA, MICHAEL","OTHER",2092,312598
"2420",2004,"ALASKA","BADNARIK, MICHAEL","LIBERTARIAN",1675,312598
"2421",2004,"ALASKA","COBB, DAVID","OTHER",1058,312598
"2422",2004,"ALASKA","OTHER","OTHER",790,312598
"2423",2004,"ARIZONA","BUSH, GEORGE W.","REPUBLICAN",1104294,2012585
"2424",2004,"ARIZONA","KERRY, JOHN","DEMOCRAT",893524,2012585
"2425",2004,"ARIZONA","BADNARIK, MICHAEL","LIBERTARIAN",11856,2012585
"2426",2004,"ARIZONA","OTHER","OTHER",2911,2012585
"2427",2004,"ARKANSAS","BUSH, GEORGE W.","REPUBLICAN",572898,1054945
"2428",2004,"ARKANSAS","KERRY, JOHN","DEMOCRAT",469953,1054945
"2429",2004,"ARKANSAS","NADER, RALPH","OTHER",6171,1054945
"2430",2004,"ARKANSAS","BADNARIK, MICHAEL","LIBERTARIAN",2352,1054945
"2431",2004,"ARKANSAS","PEROUTKA, MICHAEL","OTHER",2083,1054945
"2432",2004,"ARKANSAS","COBB, DAVID","OTHER",1488,1054945
"2433",2004,"CALIFORNIA","KERRY, JOHN","DEMOCRAT",6745485,12421353
"2434",2004,"CALIFORNIA","BUSH, GEORGE W.","REPUBLICAN",5509826,12421353
"2435",2004,"CALIFORNIA","BADNARIK, MICHAEL","LIBERTARIAN",50165,12421353
"2436",2004,"CALIFORNIA","COBB, DAVID","OTHER",40771,12421353
"2437",2004,"CALIFORNIA","PELTIER, LEONARD","OTHER",27607,12421353
"2438",2004,"CALIFORNIA","PEROUTKA, MICHAEL","OTHER",26645,12421353
"2439",2004,"CALIFORNIA","OTHER","OTHER",20854,12421353
"2440",2004,"COLORADO","BUSH, GEORGE W.","REPUBLICAN",1101255,2129630
"2441",2004,"COLORADO","KERRY, JOHN","DEMOCRAT",1001732,2129630
"2442",2004,"COLORADO","NADER, RALPH","OTHER",12718,2129630
"2443",2004,"COLORADO","BADNARIK, MICHAEL","LIBERTARIAN",7664,2129630
"2444",2004,"COLORADO","PEROUTKA, MICHAEL","OTHER",2562,2129630
"2445",2004,"COLORADO","COBB, DAVID","OTHER",1591,2129630
"2446",2004,"COLORADO","ANDRESS, STANFORD","OTHER",804,2129630
"2447",2004,"COLORADO","AMONDSON, GENE","OTHER",378,2129630
"2448",2004,"COLORADO","VAN AUKEN, BILL","OTHER",329,2129630
"2449",2004,"COLORADO","CALERO, ROGER","OTHER",241,2129630
"2450",2004,"COLORADO","BROWN, WALT","OTHER",216,2129630
"2451",2004,"COLORADO","DODGE, EARL","OTHER",140,2129630
"2452",2004,"CONNECTICUT","KERRY, JOHN","DEMOCRAT",857488,1578769
"2453",2004,"CONNECTICUT","BUSH, GEORGE W.","REPUBLICAN",693826,1578769
"2454",2004,"CONNECTICUT","NADER, RALPH","OTHER",12969,1578769
"2455",2004,"CONNECTICUT","COBB, DAVID","OTHER",9564,1578769
"2456",2004,"CONNECTICUT","BADNARIK, MICHAEL","LIBERTARIAN",3367,1578769
"2457",2004,"CONNECTICUT","PEROUTKA, MICHAEL","OTHER",1543,1578769
"2458",2004,"CONNECTICUT","CALERO, ROGER","OTHER",12,1578769
"2459",2004,"DELAWARE","KERRY, JOHN","DEMOCRAT",200152,375190
"2460",2004,"DELAWARE","BUSH, GEORGE W.","REPUBLICAN",171660,375190
"2461",2004,"DELAWARE","NADER, RALPH","OTHER",2153,375190
"2462",2004,"DELAWARE","BADNARIK, MICHAEL","LIBERTARIAN",586,375190
"2463",2004,"DELAWARE","PEROUTKA, MICHAEL","OTHER",289,375190
"2464",2004,"DELAWARE","COBB, DAVID","OTHER",250,375190
"2465",2004,"DELAWARE","BROWN, WALT","OTHER",100,375190
"2466",2004,"DISTRICT OF COLUMBIA","KERRY, JOHN","DEMOCRAT",202970,227586
"2467",2004,"DISTRICT OF COLUMBIA","BUSH, GEORGE W.","REPUBLICAN",21256,227586
"2468",2004,"DISTRICT OF COLUMBIA","NADER, RALPH","OTHER",1485,227586
"2469",2004,"DISTRICT OF COLUMBIA","COBB, DAVID","OTHER",737,227586
"2470",2004,"DISTRICT OF COLUMBIA","OTHERS","OTHER",506,227586
"2471",2004,"DISTRICT OF COLUMBIA","BADNARIK, MICHAEL","LIBERTARIAN",502,227586
"2472",2004,"DISTRICT OF COLUMBIA","CALERO, ROGER","OTHER",130,227586
"2473",2004,"FLORIDA","BUSH, GEORGE W.","REPUBLICAN",3964522,7609810
"2474",2004,"FLORIDA","KERRY, JOHN","DEMOCRAT",3583544,7609810
"2475",2004,"FLORIDA","NADER, RALPH","OTHER",32971,7609810
"2476",2004,"FLORIDA","BADNARIK, MICHAEL","LIBERTARIAN",11996,7609810
"2477",2004,"FLORIDA","PEROUTKA, MICHAEL","OTHER",6626,7609810
"2478",2004,"FLORIDA","COBB, DAVID","OTHER",3917,7609810
"2479",2004,"FLORIDA","BROWN, WALT","OTHER",3502,7609810
"2480",2004,"FLORIDA","CALERO, ROGER","OTHER",2732,7609810
"2481",2004,"GEORGIA","BUSH, GEORGE W.","REPUBLICAN",1914254,3301875
"2482",2004,"GEORGIA","KERRY, JOHN","DEMOCRAT",1366149,3301875
"2483",2004,"GEORGIA","BADNARIK, MICHAEL","LIBERTARIAN",18387,3301875
"2484",2004,"GEORGIA","OTHER","OTHER",3085,3301875
"2485",2004,"HAWAII","KERRY, JOHN","DEMOCRAT",231708,429013
"2486",2004,"HAWAII","BUSH, GEORGE W.","REPUBLICAN",194191,429013
"2487",2004,"HAWAII","COBB, DAVID","OTHER",1737,429013
"2488",2004,"HAWAII","BADNARIK, MICHAEL","LIBERTARIAN",1377,429013
"2489",2004,"IDAHO","BUSH, GEORGE W.","REPUBLICAN",409235,598376
"2490",2004,"IDAHO","KERRY, JOHN","DEMOCRAT",181098,598376
"2491",2004,"IDAHO","BADNARIK, MICHAEL","LIBERTARIAN",3844,598376
"2492",2004,"IDAHO","PEROUTKA, MICHAEL","OTHER",3084,598376
"2493",2004,"IDAHO","NADER, RALPH","OTHER",1115,598376
"2494",2004,"ILLINOIS","KERRY, JOHN","DEMOCRAT",2891550,5274322
"2495",2004,"ILLINOIS","BUSH, GEORGE W.","REPUBLICAN",2345946,5274322
"2496",2004,"ILLINOIS","BADNARIK, MICHAEL","LIBERTARIAN",32442,5274322
"2497",2004,"ILLINOIS","OTHER","OTHER",4384,5274322
"2498",2004,"INDIANA","BUSH, GEORGE W.","REPUBLICAN",1479438,2468002
"2499",2004,"INDIANA","KERRY, JOHN","DEMOCRAT",969011,2468002
"2500",2004,"INDIANA","BADNARIK, MICHAEL","LIBERTARIAN",18058,2468002
"2501",2004,"INDIANA","OTHER","OTHER",1495,2468002
"2502",2004,"IOWA","BUSH, GEORGE W.","REPUBLICAN",751957,1506908
"2503",2004,"IOWA","KERRY, JOHN","DEMOCRAT",741898,1506908
"2504",2004,"IOWA","OTHER","OTHER",6149,1506908
"2505",2004,"IOWA","BADNARIK, MICHAEL","LIBERTARIAN",2992,1506908
"2506",2004,"IOWA","PEROUTKA, MICHAEL","OTHER",1304,1506908
"2507",2004,"IOWA","COBB, DAVID","OTHER",1141,1506908
"2508",2004,"IOWA","OTHER","OTHER",1094,1506908
"2509",2004,"IOWA","CALERO, ROGER","OTHER",373,1506908
"2510",2004,"KANSAS","BUSH, GEORGE W.","REPUBLICAN",736456,1187756
"2511",2004,"KANSAS","KERRY, JOHN","DEMOCRAT",434993,1187756
"2512",2004,"KANSAS","NADER, RALPH","OTHER",9348,1187756
"2513",2004,"KANSAS","BADNARIK, MICHAEL","LIBERTARIAN",4013,1187756
"2514",2004,"KANSAS","PEROUTKA, MICHAEL","OTHER",2899,1187756
"2515",2004,"KANSAS","OTHER","OTHER",47,1187756
"2516",2004,"KENTUCKY","BUSH, GEORGE W.","REPUBLICAN",1069439,1795882
"2517",2004,"KENTUCKY","KERRY, JOHN","DEMOCRAT",712733,1795882
"2518",2004,"KENTUCKY","NADER, RALPH","OTHER",8856,1795882
"2519",2004,"KENTUCKY","BADNARIK, MICHAEL","LIBERTARIAN",2619,1795882
"2520",2004,"KENTUCKY","PEROUTKA, MICHAEL","OTHER",2213,1795882
"2521",2004,"KENTUCKY","OTHER","OTHER",22,1795882
"2522",2004,"LOUISIANA","BUSH, GEORGE W.","REPUBLICAN",1102169,1943106
"2523",2004,"LOUISIANA","KERRY, JOHN","DEMOCRAT",820299,1943106
"2524",2004,"LOUISIANA","NADER, RALPH","OTHER",7032,1943106
"2525",2004,"LOUISIANA","PEROUTKA, MICHAEL","OTHER",5203,1943106
"2526",2004,"LOUISIANA","BADNARIK, MICHAEL","LIBERTARIAN",2781,1943106
"2527",2004,"LOUISIANA","BROWN, WALT","OTHER",1795,1943106
"2528",2004,"LOUISIANA","AMONDSON, GENE","OTHER",1566,1943106
"2529",2004,"LOUISIANA","COBB, DAVID","OTHER",1276,1943106
"2530",2004,"LOUISIANA","CALERO, ROGER","OTHER",985,1943106
"2531",2004,"MAINE","KERRY, JOHN","DEMOCRAT",396842,740752
"2532",2004,"MAINE","BUSH, GEORGE W.","REPUBLICAN",330201,740752
"2533",2004,"MAINE","THE BETTER LIFE,","OTHER",8069,740752
"2534",2004,"MAINE","COBB, DAVID","OTHER",2936,740752
"2535",2004,"MAINE","BADNARIK, MICHAEL","LIBERTARIAN",1965,740752
"2536",2004,"MAINE","PEROUTKA, MICHAEL","OTHER",735,740752
"2537",2004,"MAINE","BLANK VOTE/SCATTERING","OTHER",4,740752
"2538",2004,"MARYLAND","KERRY, JOHN","DEMOCRAT",1334493,2384238
"2539",2004,"MARYLAND","BUSH, GEORGE W.","REPUBLICAN",1024703,2384238
"2540",2004,"MARYLAND","NADER, RALPH","OTHER",11854,2384238
"2541",2004,"MARYLAND","BADNARIK, MICHAEL","LIBERTARIAN",6094,2384238
"2542",2004,"MARYLAND","COBB, DAVID","OTHER",3632,2384238
"2543",2004,"MARYLAND","PEROUTKA, MICHAEL","OTHER",3421,2384238
"2544",2004,"MARYLAND","OTHER","OTHER",34,2384238
"2545",2004,"MARYLAND","OTHER","DEMOCRAT",7,2384238
"2546",2004,"MASSACHUSETTS","KERRY, JOHN","DEMOCRAT",1803800,2927455
"2547",2004,"MASSACHUSETTS","BUSH, GEORGE W.","REPUBLICAN",1071109,2927455
"2548",2004,"MASSACHUSETTS","BLANK VOTE/SCATTERING","OTHER",15067,2927455
"2549",2004,"MASSACHUSETTS","BADNARIK, MICHAEL","LIBERTARIAN",15022,2927455
"2550",2004,"MASSACHUSETTS","COBB, DAVID","OTHER",10623,2927455
"2551",2004,"MASSACHUSETTS","OTHER","OTHER",7028,2927455
"2552",2004,"MASSACHUSETTS","NADER, RALPH","OTHER",4806,2927455
"2553",2004,"MICHIGAN","KERRY, JOHN","DEMOCRAT",2479183,4839252
"2554",2004,"MICHIGAN","BUSH, GEORGE W.","REPUBLICAN",2313746,4839252
"2555",2004,"MICHIGAN","NADER, RALPH","OTHER",24035,4839252
"2556",2004,"MICHIGAN","BADNARIK, MICHAEL","LIBERTARIAN",10552,4839252
"2557",2004,"MICHIGAN","COBB, DAVID","OTHER",5325,4839252
"2558",2004,"MICHIGAN","PEROUTKA, MICHAEL","OTHER",4980,4839252
"2559",2004,"MICHIGAN","BROWN, WALT","OTHER",1431,4839252
"2560",2004,"MINNESOTA","KERRY, JOHN","DEMOCRAT",1445014,2828387
"2561",2004,"MINNESOTA","BUSH, GEORGE W.","REPUBLICAN",1346695,2828387
"2562",2004,"MINNESOTA","NADER, RALPH","OTHER",18683,2828387
"2563",2004,"MINNESOTA","BADNARIK, MICHAEL","LIBERTARIAN",4639,2828387
"2564",2004,"MINNESOTA","COBB, DAVID","OTHER",4408,2828387
"2565",2004,"MINNESOTA","PEROUTKA, MICHAEL","OTHER",3074,2828387
"2566",2004,"MINNESOTA","OTHER","OTHER",2532,2828387
"2567",2004,"MINNESOTA","HARENS, THOMAS","OTHER",2387,2828387
"2568",2004,"MINNESOTA","VAN AUKEN, BILL","OTHER",539,2828387
"2569",2004,"MINNESOTA","CALERO, ROGER","OTHER",416,2828387
"2570",2004,"MISSISSIPPI","BUSH, GEORGE W.","REPUBLICAN",672660,1139824
"2571",2004,"MISSISSIPPI","KERRY, JOHN","DEMOCRAT",457766,1139824
"2572",2004,"MISSISSIPPI","NADER, RALPH","OTHER",3175,1139824
"2573",2004,"MISSISSIPPI","BADNARIK, MICHAEL","LIBERTARIAN",1793,1139824
"2574",2004,"MISSISSIPPI","PEROUTKA, MICHAEL","OTHER",1758,1139824
"2575",2004,"MISSISSIPPI","CALERO, ROGER","OTHER",1599,1139824
"2576",2004,"MISSISSIPPI","COBB, DAVID","OTHER",1073,1139824
"2577",2004,"MISSOURI","BUSH, GEORGE W.","REPUBLICAN",1455713,2731364
"2578",2004,"MISSOURI","KERRY, JOHN","DEMOCRAT",1259171,2731364
"2579",2004,"MISSOURI","BADNARIK, MICHAEL","LIBERTARIAN",9831,2731364
"2580",2004,"MISSOURI","PEROUTKA, MICHAEL","OTHER",5355,2731364
"2581",2004,"MISSOURI","NADER, RALPH","OTHER",1294,2731364
"2582",2004,"MONTANA","BUSH, GEORGE W.","REPUBLICAN",266063,450434
"2583",2004,"MONTANA","KERRY, JOHN","DEMOCRAT",173710,450434
"2584",2004,"MONTANA","NADER, RALPH","OTHER",6168,450434
"2585",2004,"MONTANA","PEROUTKA, MICHAEL","OTHER",1764,450434
"2586",2004,"MONTANA","BADNARIK, MICHAEL","LIBERTARIAN",1733,450434
"2587",2004,"MONTANA","COBB, DAVID","OTHER",996,450434
"2588",2004,"NEBRASKA","BUSH, GEORGE W.","REPUBLICAN",512814,778186
"2589",2004,"NEBRASKA","KERRY, JOHN","DEMOCRAT",254328,778186
"2590",2004,"NEBRASKA","NADER, RALPH","OTHER",5780,778186
"2591",2004,"NEBRASKA","BADNARIK, MICHAEL","LIBERTARIAN",2041,778186
"2592",2004,"NEBRASKA","OTHER","OTHER",1314,778186
"2593",2004,"NEBRASKA","COBB, DAVID","OTHER",978,778186
"2594",2004,"NEBRASKA","OTHER","OTHER",931,778186
"2595",2004,"NEVADA","BUSH, GEORGE W.","REPUBLICAN",418690,829587
"2596",2004,"NEVADA","KERRY, JOHN","DEMOCRAT",397190,829587
"2597",2004,"NEVADA","NADER, RALPH","OTHER",4838,829587
"2598",2004,"NEVADA","OTHER","OTHER",3688,829587
"2599",2004,"NEVADA","BADNARIK, MICHAEL","LIBERTARIAN",3176,829587
"2600",2004,"NEVADA","PEROUTKA, MICHAEL","OTHER",1152,829587
"2601",2004,"NEVADA","COBB, DAVID","OTHER",853,829587
"2602",2004,"NEW HAMPSHIRE","KERRY, JOHN","DEMOCRAT",340511,678287
"2603",2004,"NEW HAMPSHIRE","BUSH, GEORGE W.","REPUBLICAN",331237,678287
"2604",2004,"NEW HAMPSHIRE","NADER, RALPH","OTHER",4479,678287
"2605",2004,"NEW HAMPSHIRE","OTHER","OTHER",1095,678287
"2606",2004,"NEW HAMPSHIRE","OTHER","OTHER",965,678287
"2607",2004,"NEW JERSEY","KERRY, JOHN","DEMOCRAT",1911430,3611691
"2608",2004,"NEW JERSEY","BUSH, GEORGE W.","REPUBLICAN",1670003,3611691
"2609",2004,"NEW JERSEY","OTHER","OTHER",30258,3611691
"2610",2004,"NEW MEXICO","BUSH, GEORGE W.","REPUBLICAN",376930,756304
"2611",2004,"NEW MEXICO","KERRY, JOHN","DEMOCRAT",370942,756304
"2612",2004,"NEW MEXICO","NADER, RALPH","OTHER",4053,756304
"2613",2004,"NEW MEXICO","BADNARIK, MICHAEL","LIBERTARIAN",2382,756304
"2614",2004,"NEW MEXICO","COBB, DAVID","OTHER",1226,756304
"2615",2004,"NEW MEXICO","PEROUTKA, MICHAEL","OTHER",771,756304
"2616",2004,"NEW YORK","KERRY, JOHN","DEMOCRAT",4180755,7448266
"2617",2004,"NEW YORK","BUSH, GEORGE W.","REPUBLICAN",2806993,7448266
"2618",2004,"NEW YORK","BUSH, GEORGE W.","OTHER",155574,7448266
"2619",2004,"NEW YORK","KERRY, JOHN","OTHER",133525,7448266
"2620",2004,"NEW YORK","NADER, RALPH","OTHER",84247,7448266
"2621",2004,"NEW YORK","BLANK VOTE/SCATTERING","OTHER",57230,7448266
"2622",2004,"NEW YORK","NADER, RALPH","OTHER",15626,7448266
"2623",2004,"NEW YORK","BADNARIK, MICHAEL","LIBERTARIAN",11607,7448266
"2624",2004,"NEW YORK","CALERO, ROGER","OTHER",2405,7448266
"2625",2004,"NEW YORK","OTHER","OTHER",304,7448266
"2626",2004,"NORTH CAROLINA","BUSH, GEORGE W.","REPUBLICAN",1961166,3501007
"2627",2004,"NORTH CAROLINA","KERRY, JOHN","DEMOCRAT",1525849,3501007
"2628",2004,"NORTH CAROLINA","BADNARIK, MICHAEL","LIBERTARIAN",11731,3501007
"2629",2004,"NORTH CAROLINA","OTHER","OTHER",2261,3501007
"2630",2004,"NORTH DAKOTA","BUSH, GEORGE W.","REPUBLICAN",196651,312833
"2631",2004,"NORTH DAKOTA","KERRY, JOHN","DEMOCRAT",111052,312833
"2632",2004,"NORTH DAKOTA","NADER, RALPH","OTHER",3756,312833
"2633",2004,"NORTH DAKOTA","BADNARIK, MICHAEL","LIBERTARIAN",851,312833
"2634",2004,"NORTH DAKOTA","PEROUTKA, MICHAEL","OTHER",514,312833
"2635",2004,"NORTH DAKOTA","OTHER","OTHER",9,312833
"2636",2004,"OHIO","BUSH, GEORGE W.","REPUBLICAN",2859764,5627903
"2637",2004,"OHIO","KERRY, JOHN","DEMOCRAT",2741165,5627903
"2638",2004,"OHIO","OTHER","OTHER",26616,5627903
"2639",2004,"OHIO","OTHER","OTHER",358,5627903
"2640",2004,"OKLAHOMA","BUSH, GEORGE W.","REPUBLICAN",959792,1463758
"2641",2004,"OKLAHOMA","KERRY, JOHN","DEMOCRAT",503966,1463758
"2642",2004,"OREGON","KERRY, JOHN","DEMOCRAT",943163,1836782
"2643",2004,"OREGON","BUSH, GEORGE W.","REPUBLICAN",866831,1836782
"2644",2004,"OREGON","OTHER","OTHER",8956,1836782
"2645",2004,"OREGON","BADNARIK, MICHAEL","LIBERTARIAN",7260,1836782
"2646",2004,"OREGON","COBB, DAVID","OTHER",5315,1836782
"2647",2004,"OREGON","PEROUTKA, MICHAEL","OTHER",5257,1836782
"2648",2004,"PENNSYLVANIA","KERRY, JOHN","DEMOCRAT",2938095,5769590
"2649",2004,"PENNSYLVANIA","BUSH, GEORGE W.","REPUBLICAN",2793847,5769590
"2650",2004,"PENNSYLVANIA","BADNARIK, MICHAEL","LIBERTARIAN",21185,5769590
"2651",2004,"PENNSYLVANIA","COBB, DAVID","OTHER",6319,5769590
"2652",2004,"PENNSYLVANIA","PEROUTKA, MICHAEL","OTHER",6318,5769590
"2653",2004,"PENNSYLVANIA","INDEPENDENT PARTY CANDIDATE,","OTHER",2656,5769590
"2654",2004,"PENNSYLVANIA","BLANK VOTE/SCATTERING","OTHER",1170,5769590
"2655",2004,"RHODE ISLAND","KERRY, JOHN","DEMOCRAT",259760,437134
"2656",2004,"RHODE ISLAND","BUSH, GEORGE W.","REPUBLICAN",169046,437134
"2657",2004,"RHODE ISLAND","NADER, RALPH","OTHER",4651,437134
"2658",2004,"RHODE ISLAND","COBB, DAVID","OTHER",1333,437134
"2659",2004,"RHODE ISLAND","BADNARIK, MICHAEL","LIBERTARIAN",907,437134
"2660",2004,"RHODE ISLAND","NONPARTISAN","OTHER",845,437134
"2661",2004,"RHODE ISLAND","PEROUTKA, MICHAEL","OTHER",339,437134
"2662",2004,"RHODE ISLAND","WORKERS WORLD","OTHER",253,437134
"2663",2004,"SOUTH CAROLINA","BUSH, GEORGE W.","REPUBLICAN",937974,1617700
"2664",2004,"SOUTH CAROLINA","KERRY, JOHN","DEMOCRAT",661669,1617700
"2665",2004,"SOUTH CAROLINA","NADER, RALPH","OTHER",5520,1617700
"2666",2004,"SOUTH CAROLINA","PEROUTKA, MICHAEL","OTHER",5317,1617700
"2667",2004,"SOUTH CAROLINA","BADNARIK, MICHAEL","LIBERTARIAN",3608,1617700
"2668",2004,"SOUTH CAROLINA","BROWN, WALT","OTHER",2124,1617700
"2669",2004,"SOUTH CAROLINA","COBB, DAVID","OTHER",1488,1617700
"2670",2004,"SOUTH DAKOTA","BUSH, GEORGE W.","REPUBLICAN",232584,388215
"2671",2004,"SOUTH DAKOTA","KERRY, JOHN","DEMOCRAT",149244,388215
"2672",2004,"SOUTH DAKOTA","NADER, RALPH","OTHER",4320,388215
"2673",2004,"SOUTH DAKOTA","PEROUTKA, MICHAEL","OTHER",1103,388215
"2674",2004,"SOUTH DAKOTA","BADNARIK, MICHAEL","LIBERTARIAN",964,388215
"2675",2004,"TENNESSEE","BUSH, GEORGE W.","REPUBLICAN",1384375,2437319
"2676",2004,"TENNESSEE","KERRY, JOHN","DEMOCRAT",1036477,2437319
"2677",2004,"TENNESSEE","OTHER","OTHER",16428,2437319
"2678",2004,"TENNESSEE","OTHER","OTHER",39,2437319
"2679",2004,"TEXAS","BUSH, GEORGE W.","REPUBLICAN",4526917,7410749
"2680",2004,"TEXAS","KERRY, JOHN","DEMOCRAT",2832704,7410749
"2681",2004,"TEXAS","BADNARIK, MICHAEL","LIBERTARIAN",38787,7410749
"2682",2004,"TEXAS","OTHER","OTHER",12341,7410749
"2683",2004,"UTAH","BUSH, GEORGE W.","REPUBLICAN",663742,927844
"2684",2004,"UTAH","KERRY, JOHN","DEMOCRAT",241199,927844
"2685",2004,"UTAH","NADER, RALPH","OTHER",11305,927844
"2686",2004,"UTAH","PEROUTKA, MICHAEL","OTHER",6841,927844
"2687",2004,"UTAH","BADNARIK, MICHAEL","LIBERTARIAN",3375,927844
"2688",2004,"UTAH","JAY, CHARLES","OTHER",946,927844
"2689",2004,"UTAH","CALERO, ROGER","OTHER",393,927844
"2690",2004,"UTAH","OTHER","OTHER",43,927844
"2691",2004,"VERMONT","KERRY, JOHN","DEMOCRAT",184067,312309
"2692",2004,"VERMONT","BUSH, GEORGE W.","REPUBLICAN",121180,312309
"2693",2004,"VERMONT","NADER, RALPH","OTHER",4494,312309
"2694",2004,"VERMONT","BADNARIK, MICHAEL","LIBERTARIAN",1102,312309
"2695",2004,"VERMONT","OTHER","OTHER",957,312309
"2696",2004,"VERMONT","PARKER, JOHN","OTHER",265,312309
"2697",2004,"VERMONT","CALERO, ROGER","OTHER",244,312309
"2698",2004,"VIRGINIA","BUSH, GEORGE W.","REPUBLICAN",1716959,3195415
"2699",2004,"VIRGINIA","KERRY, JOHN","DEMOCRAT",1454742,3195415
"2700",2004,"VIRGINIA","BADNARIK, MICHAEL","LIBERTARIAN",11032,3195415
"2701",2004,"VIRGINIA","PEROUTKA, MICHAEL","OTHER",10161,3195415
"2702",2004,"VIRGINIA","OTHER","OTHER",2521,3195415
"2703",2004,"WASHINGTON","KERRY, JOHN","DEMOCRAT",1510201,2859084
"2704",2004,"WASHINGTON","BUSH, GEORGE W.","REPUBLICAN",1304894,2859084
"2705",2004,"WASHINGTON","NADER, RALPH","OTHER",23283,2859084
"2706",2004,"WASHINGTON","BADNARIK, MICHAEL","LIBERTARIAN",11955,2859084
"2707",2004,"WASHINGTON","PEROUTKA, MICHAEL","OTHER",3922,2859084
"2708",2004,"WASHINGTON","COBB, DAVID","OTHER",2974,2859084
"2709",2004,"WASHINGTON","PARKER, JOHN","OTHER",1077,2859084
"2710",2004,"WASHINGTON","CALERO, ROGER","OTHER",547,2859084
"2711",2004,"WASHINGTON","VAN AUKEN, BILL","OTHER",231,2859084
"2712",2004,"WEST VIRGINIA","BUSH, GEORGE W.","REPUBLICAN",423778,755792
"2713",2004,"WEST VIRGINIA","KERRY, JOHN","DEMOCRAT",326541,755792
"2714",2004,"WEST VIRGINIA","NADER, RALPH","OTHER",4063,755792
"2715",2004,"WEST VIRGINIA","BADNARIK, MICHAEL","LIBERTARIAN",1405,755792
"2716",2004,"WEST VIRGINIA","COBB, DAVID","OTHER",5,755792
"2717",2004,"WISCONSIN","KERRY, JOHN","DEMOCRAT",1489504,2997007
"2718",2004,"WISCONSIN","BUSH, GEORGE W.","REPUBLICAN",1478120,2997007
